Sample ID,Grab ID,Profile ID,Sample Number,Collect DateTime,Depth (m),Site Type,Area,Locator,Site,Parameter,Value,Units,QualityId,Lab Qualifier,MDL,RDL,Text Value,Sample Info,Steward Note,Replicates,Replicate Of,Method,Date Analyzed,Data Source
122026,122026,49947,L39178-135,05/15/2006 12:09:00 PM,2,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Conductivity  Field,100,umhos/cm,2,,0.5,10,,,,,,Hydrolab (02-01-005-002),,KCEL
24800,,5933,L27143-2,02/12/2003 8:58,,Streams and Rivers,McAleer,A432,McAleer at Bothell Way NE,E. coli,180,CFU/100ml,2,,,,,,,,,METRO MC SOP 6.5.1,02/13/2003,KCEL
102473,102473,46377,L34290-10,12/14/2004 11:06:00 AM,0.9,Large Lakes,Lake Sammamish,622,Lake Sammamish near George Davis Creek,Dissolved Oxygen  Field,8.9,mg/L,2,,0.5,1,,,,,,Hydrolab (02-01-005-002),,KCEL
76065,76065,42666,L50662-12,04/12/2010 11:10,9.8,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Dissolved Oxygen Saturation  Field,103,%,2,,,,,,,,,HYDROLAB,,KCEL
136450,,51587,L27972-11,04/23/2003 11:41:00 AM,,Marine Intertidal,Central Puget Sound,KSSN05,West Point South Beach,Silica,2.82,mg/L,1,,0.05,0.1,,,,,,WHITLEDGE 1981 (03-03-012-002),05/02/2003,KCEL
62841,62841,41355,L43978-55,09/10/2007 11:00,30.1,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Chlorophyll  Field,1.4,ug/L,2,,0.5,1,,,,,,Hydrolab (02-01-005-002),,KCEL
160289,,69213,L71727-6,02/25/2019 11:00:00 AM,,Streams and Rivers,Tolt River,TOLT_MTH,Tolt River mouth,Fecal Coliform,2,CFU/100ml,2,,,,,,,,,SM 9222D 23RD,02/27/2019,KCEL
20693,,28192,L5828-8,04/10/1995 12:25,,Streams and Rivers,Bear,C484,Bear Creek at NE 95th St,Enterococcus,18,CFU/100ml,2,,,,,,,,,SM-9230 C ed.17,,KCEL
152424,,59292,L31875-9,05/10/2004 11:59,,Streams and Rivers,Bear,J484,Bear Creek at NE 133rd St,pH  Field,7.2,pH,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
65464,65464,42219,L51893-78,09/28/2010 12:08:00 PM,30.1,Large Lakes,Lake Washington,852,Lake Washington Madison Park,pH  Field,7.25,pH,2,,,,,,,,,HYDROLAB,,KCEL
22565,,27658,L18136-4,06/12/2000 10:55,,Streams and Rivers,Lewis,A617,Lewis Creek mouth at 187th Ave SE,Orthophosphate Phosphorus,0.0275,mg/L,2,,0.002,0.005,,,,,,SM4500-P-F (03-03-012-001),06/15/2000,KCEL
65485,65485,41611,L51961-24,10/12/2010 10:04,5,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Chlorophyll  Field,10,ug/L,2,,0.5,1,,,,,,HYDROLAB,,KCEL
155340,155340,68018,L69872-62,04/09/2018 10:36,10.1,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Conductivity  Field,86.5,umhos/cm,1,,0.5,10,,,,,,KCEL SOP# 245,04/09/2018,KCEL
153908,,61598,L19003-2,10/12/2000 9:20,,Streams and Rivers,Longfellow,J370,Longfellow Creek at SW Brandon St,Total Suspended Solids,0.92,mg/L,2,<RDL,0.5,1,,,,,,SM2540-D (03-01-009-001),10/17/2000,KCEL
38437,38437,41084,L29445-57,09/03/2003 11:50,2.7,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Conductivity  Field,107,umhos/cm,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
42330,42330,40818,L53024-10,04/12/2011 10:32,15,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Dissolved Oxygen Saturation  Field,104,%,2,,,,,,,,,HYDROLAB,,KCEL
126932,126932,50094,L62842-94,05/12/2015 14:04,3.1,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Temperature,13.9,deg C,2,,,,,,,,,KCEL SOP# 245,05/12/2015,KCEL
125877,125877,49590,L57580-81,03/11/2013 12:28,11,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Conductivity  Field,88.7,umhos/cm,2,,0.5,10,,,,,,HYDROLAB,03/11/2013,KCEL
181833,,78187,L21833-21,08/27/2001 11:45:00 AM,,Streams and Rivers,Duwamish,305,Duwamish at Spokane St Bridge,Fecal Coliform,36,CFU/100ml,2,,,,,,,,,SM-9222 D ed.17,08/28/2001,KCEL
30825,,13692,L51977-2,11/01/2010 7:23,,Streams and Rivers,Longfellow,C370,Longfellow Creek at SW Yancy St,Storm Or Non-Storm,,none,2,,,,storm,,,,,NONE,,KCEL
121535,121535,50078,L35251-38,04/04/2005 11:15,20.3,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Temperature,7.8,deg C,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
60856,60856,41799,L34260-69,12/13/2004 02:43:00 PM,43.1,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Temperature,9.4,deg C,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
119962,119962,49950,L17093-26,01/03/2000 13:27,1,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Dissolved Oxygen Saturation  Field,86.6,%,2,,,,,,,,,NONE,,KCEL
97936,97936,45948,L8218-11,04/08/1996 10:36,3,Large Lakes,Lake Washington,817,Lake Washington near Thornton Creek,Turbidity,1.4,NTU,2,,0.5,1,,,,,,SM2130-B,,KCEL
57669,57669,41941,L9809-9,11/06/1996 12:38,5,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Turbidity,0.6,NTU,2,<RDL,0.5,1,,,,,,SM2130-B,,KCEL
75197,75197,42589,L44649-11,11/13/2007 11:15:00 AM,6.1,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Chlorophyll  Field,10.4,ug/L,2,,0.5,1,,,,,,Hydrolab (02-01-005-002),,KCEL
49465,49465,41257,L39525-10,07/05/2006 10:29,25,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Total Nitrogen,0.481,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C (03-03-013-002),07/07/2006,KCEL
94195,94195,44429,L9051-7,07/25/1996 10:28:00 AM,25,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Ammonia Nitrogen,,mg/L,2,<MDL,0.02,0.04,,,,,,SM4500-NH3-H,,KCEL
101163,101163,47346,L41388-12,01/04/2007 11:32,1,Large Lakes,Lake Sammamish,M621,Lake Sammamish near Pine Lake Creek,Orthophosphate Phosphorus,0.0129,mg/L,2,,0.002,0.005,,,,,,SM4500-P-F (03-03-012-004),01/04/2007,KCEL
104708,104708,47452,L19152-91,10/30/2000 03:00:00 PM,28.1,Large Lakes,Lake Washington,890,Lake Washington south of I-90,Temperature,10.1,deg C,2,,,,,,,,,NONE,,KCEL
123644,123644,50565,L46775-91,10/13/2008 11:37:00 AM,24,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,pH  Field,6.83,pH,2,,,,,,,,,HYDROLAB (SOP 205V4),,KCEL
44416,44416,40768,L63883-7,09/29/2015 09:58:00 AM,17,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,pH  Field,7.2,pH,2,,,,,,,,,KCEL SOP# 245,09/29/2015,KCEL
34505,,14868,L64300-8,12/09/2015 11:39,,Streams and Rivers,Rock,LSIN1,Rock Creek mouth,Total Suspended Solids,2.1,mg/L,2,,0.5,1,,,,,,SM2540-D,12/15/2015,KCEL
139233,139233,54931,L12565-18,01/06/1998 11:35,7,Large Lakes,Lake Washington,834,Lake Washington Meydenbauer Bay,Conductivity  Field,83.4,umhos/cm,2,,,,,,,,,NONE,,KCEL
167271,,73407,L56717-5,10/16/2012 11:36:00 AM,,Marine Intertidal,Central Puget Sound,LSVW01,Fauntleroy Cove Beach,Temperature,12.3,deg C,1,,,,,,,,,NONE,,KCEL
67003,67003,41493,L56447-69,08/29/2012 12:27:00 PM,40.2,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Dissolved Oxygen Saturation  Field,74.5,%,2,,,,,,,,,HYDROLAB,,KCEL
27983,,20645,L41206-10,05/21/2007 11:28:00 AM,,Streams and Rivers,Idylwood,A620,Idylwood Creek mouth at Idylwood Park,Total Alkalinity,60.8,mg CaCO3/L,2,,1,10,,,,,,SM2320-B (03-03-001-003),05/23/2007,KCEL
101495,101495,46189,L6887-17,09/12/1995 13:05,7,Large Lakes,Lake Sammamish,M621,Lake Sammamish near Pine Lake Creek,Turbidity  Field,0,NTU,2,,,,,,,,,NONE,,KCEL
68712,68712,41783,L60717-60,07/15/2014 12:00:00 PM,11.1,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Chlorophyll  Field,8.9,ug/L,2,,0.5,1,,,,,,HYDROLAB,07/15/2014,KCEL
150429,150429,58267,7415895,05/09/1974 0:00,5,Large Lakes,Lake Union/Ship Canal,532,Lake Union east shore,Biochemical Oxygen Demand,1.3,mg/L,2,,,,1.30||King County Nstream Database/LUN,,,,,,,KCEL
17904,,2915,L13360-9,05/12/1998 11:52,,Streams and Rivers,Jenkins,D320,Jenkins Creek at Kent Black Diamond Rd SE,Nitrite + Nitrate Nitrogen,1.17,mg/L,2,,0.05,0.1,,,,,,SM4500-NO3-F,05/14/1998,KCEL
60468,60468,41820,L32234-1,06/22/2004 12:00:00 AM,1,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Sampling Method,,none,2,,,,10041  60201  90151,,,,,NONE,,KCEL
103915,103915,47675,L11946-47,10/07/1997 15:01,25,Large Lakes,Lake Washington,890,Lake Washington south of I-90,Dissolved Oxygen Saturation  Field,56.5,%,2,,,,,,,,,NONE,,KCEL
43367,43367,40836,L58379-49,08/12/2013 10:35,22,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Total Suspended Solids,0.8,mg/L,2,<RDL,0.5,1,,,,,,SM2540-D,08/22/2013,KCEL
26128,,32416,L33221-7,10/12/2004 12:07,,Streams and Rivers,Newaukum,322,Newaukum Creek mouth at 212th Way SE,Orthophosphate Phosphorus,0.043,mg/L,2,,0.002,0.005,,,,,,SM4500-P-F (03-03-012-002),10/13/2004,KCEL
124259,124259,49827,L49379-43,10/13/2009 10:24:00 AM,11,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Dissolved Oxygen  Field,14.1,mg/L,4,R,0.5,1,New membrane on DO probe leads to all results being biased high,,,,,HYDROLAB,,KCEL
135818,135818,52682,7818947,08/07/1978 0:00,1,Marine Intertidal,Central Puget Sound,KSSN04,West Point North Beach,Fecal Coliform,10,none,3,,,,10||King County PUG6586 Database/PGT,,Suspect method detection limit of 10  use with caution,,,,,KCEL
29383,,9344,L45700-1,06/11/2008 9:45,,Streams and Rivers,Lewis,A617,Lewis Creek mouth at 187th Ave SE,Total Nitrogen,0.855,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C (331V3)C,06/18/2008,KCEL
43749,43749,40814,L60342-48,05/28/2014 09:56:00 AM,20,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Total Nitrogen,0.501,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C,06/03/2014,KCEL
14194,14194,27452,8807095,06/15/1988 12:00:00 AM,1,Streams and Rivers,Green,B319,Green River at 212th Way SE,Enterococcus,1,ORG/100g,6,E,,,1||King County Nstream Database/B53311,,,,,L,,KCEL
40794,40794,41007,L46087-52,07/15/2008 12:26:00 PM,13,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Dissolved Oxygen  Field,7.7,mg/L,2,,0.5,1,,,,,,HYDROLAB (SOP 205V4),,KCEL
18377,,16910,L146-10,12/15/1992 12:00:00 AM,,Streams and Rivers,Jenkins,D320,Jenkins Creek at Kent Black Diamond Rd SE,Enterococcus,32,CFU/100ml,2,,,,,,,,,SM-9230 C ed.17,,KCEL
132347,132347,51200,L65674-20,06/27/2016 09:32:00 AM,1,Large Lakes,Lake Union/Ship Canal,540,Ship Canal near Montlake Bridge,Dissolved Oxygen Saturation  Field,108,%,2,,,,,,,,,KCEL SOP# 245,06/27/2016,KCEL
117607,117607,50490,L39999-89,08/07/2006 11:50,13.1,Large Lakes,Lake Washington,840,Lake Washington east of Mercer Island,Temperature,14.4,deg C,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
139540,139540,54787,L21359-21,07/03/2001 9:19,1,Large Lakes,Lake Washington,834,Lake Washington Meydenbauer Bay,Fecal Coliform,5,CFU/100ml,2,,,,,,,,,SM-9222 D ed.17,07/04/2001,KCEL
43135,43135,40723,L57428-16,02/12/2013 9:37,14,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,pH  Field,7.43,pH,2,,,,,,,,,HYDROLAB,02/12/2013,KCEL
156374,156374,68245,L70318-60,06/12/2018 10:23,18.1,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Chlorophyll  Field,0.64,ug/L,1,<RDL,0.5,1,,,,,,KCEL SOP# 245,06/12/2018,KCEL
157442,157442,68581,L70732-39,08/15/2018 10:03:00 AM,25.1,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,BGA PC  Field,,ug/L,1,<MDL,0.5,1,,,,,,KCEL SOP# 245,08/15/2018,KCEL
120711,120711,49833,L26122-39,10/08/2002 12:55,25,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,Conductivity  Field,96,umhos/cm,2,,,,,,,,,,,KCEL
94706,94706,44995,L30573-15,01/05/2004 10:42,7.1,Large Lakes,Lake Washington,814,Lake Washington Yarrow Bay,Total Alkalinity,38.2,mg CaCO3/L,2,,1,10,,,,,,SM2320-B (03-03-001-003),01/08/2004,KCEL
155815,155815,68201,L69973-45,05/15/2018 11:10:00 AM,25,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Total Suspended Solids,0.61,mg/L,1,<RDL,0.51,1.02,,,,,,SM2540-D,05/17/2018,KCEL
94966,94966,45515,L5229-8,01/19/1995 12:02:00 PM,1,Large Lakes,Lake Washington,814,Lake Washington Yarrow Bay,Turbidity,0.8,NTU,2,<RDL,0.5,1,,,,,,SM2130-B,,KCEL
47315,47315,41488,L18906-38,10/03/2000 10:43,12.1,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Dissolved Oxygen  Field,4.6,mg/L,2,,,,,,,,,NONE,,KCEL
160264,,69176,L71725-3,02/26/2019 01:35:00 PM,,Streams and Rivers,Pipers,KTHA02,Pipers Creek upstream of S Ridge Trail,Ammonia Nitrogen,0.0108,mg/L,2,,0.002,0.01,,,,,,KEROUEL & AMINOT 1997,03/06/2019,KCEL
128888,128888,49919,L2532-16,12/08/1993 13:08,5,Large Lakes,Lake Washington,829,Lake Washington south end,Dissolved Oxygen  Field,8.35,mg/L,2,,,,,,,,,Hydro lab Probe,,KCEL
29295,,16600,L45567-3,05/06/2008 8:06,,Streams and Rivers,Judd,VA42A,Judd Creek near end of SW 225th St,Conductivity  Field,144,umhos/cm,2,,0.5,10,,,,,,HYDROLAB (SOP 205V4),,KCEL
23191,,39298,L19961-4,03/06/2001 10:40,,Streams and Rivers,Crisp,321,Crisp Creek mouth at SE Green Valley Rd,Total Suspended Solids,3.7,mg/L,2,,0.5,1,,,,,,SM2540-D (03-01-009-001),03/08/2001,KCEL
57587,57587,42165,L9192-45,08/06/1996 12:15,12,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,pH  Field,6.95,pH,2,,,,,,,,,NONE,,KCEL
104467,104467,47501,L17614-40,04/03/2000 11:21,1,Large Lakes,Lake Washington,890,Lake Washington south of I-90,Total Nitrogen,0.485,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C (03-03-013-000),04/07/2000,KCEL
83708,83708,44630,L17093-2,01/03/2000 10:08,1,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Turbidity,0.7,NTU,2,<RDL,0.5,1,,,,,,SM2130-B (03-01-011-001),01/04/2000,KCEL
44005,44005,41148,L61617-48,11/12/2014 12:43,20,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Ammonia Nitrogen,0.189,mg/L,2,,0.01,0.05,,,,,,KEROUEL & AMINOT 1997,11/24/2014,KCEL
34118,,12846,L63402-11,08/11/2015 11:02,,Streams and Rivers,Cochran Springs,A499,Cochran Springs near Lake Washington Blvd,Orthophosphate Phosphorus,0.069,mg/L,2,,0.0005,0.002,,,,,,SM4500-P-F,08/18/2015,KCEL
38102,38102,41134,L25118-68,08/07/2002 12:03,14.5,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Temperature,9.1,deg C,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
156959,156959,68449,L70559-130,07/16/2018 12:51:00 PM,8.1,Large Lakes,Lake Washington,804,Lake Washington north end,BGA PC  Field,,ug/L,1,<MDL,0.5,1,,,,,,KCEL SOP# 245,07/16/2018,KCEL
150380,150380,58000,7415892,05/09/1974 0:00,1,Large Lakes,Lake Union/Ship Canal,526,Lake Union mid-lake,Conductivity,69,umhos/cm,2,,,,69||King County Nstream Database/LUN,,,,,,,KCEL
16138,16138,6689,9115107,12/17/1991 12:00:00 AM,1,Streams and Rivers,Little Soos,G320,Little Soos Creek at SE 272nd St,Fecal Coliform,170,ORG/100ml,6,E,,,170||King County Nstream Database/B53311,,,,,F,,KCEL
97009,97009,45420,L36151-1,07/18/2005 09:18:00 AM,1,Large Lakes,Lake Sammamish,614,Lake Sammamish near Issaquah Creek,Secchi Transparency,4,m,2,,,,,,,,,NONE,,KCEL
5448,,2015,L32056-5,05/27/2004 01:10:00 PM,,Streams and Rivers,Pipers,KTHA01,Piper's Creek,Fecal Coliform,600,CFU/100ml,9,>#,,,,,,,,SM-9222 D ed.17,05/28/2004,KCEL
23653,,21743,L21989-9,09/11/2001 12:25,,Streams and Rivers,Jenkins,D320,Jenkins Creek at Kent Black Diamond Rd SE,Total Alkalinity,52.5,mg CaCO3/L,2,,0.2,10,,,,,,SM2320-B (03-03-001-002),09/12/2001,KCEL
15646,15646,27336,9105302,02/19/1991 12:00:00 AM,1,Streams and Rivers,Green,B319,Green River at 212th Way SE,Nitrite + Nitrate Nitrogen,0.21,mg/L,2,,,,.210||King County Nstream Database/B53311,,,,,SM4500-NO3-F,,KCEL
23544,,11211,L21599-9,08/13/2001 11:55:00 AM,,Streams and Rivers,Bear,C484,Bear Creek at NE 95th St,Storm Or Non-Storm,,none,2,,,,N,,,,,NONE,,KCEL
93039,93039,44478,L65323-17,05/09/2016 10:17,46.2,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Orthophosphate Phosphorus,0.00789,mg/L,2,,0.0005,0.002,,,,,,SM4500-P-F,05/10/2016,KCEL
72268,72268,43198,8513555,07/23/1985 12:00:00 AM,1,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Turbidity,0.6,NTU,2,,,,.6||King County Lakes Database/B53201,,,,,,,KCEL
98591,98591,45930,L29117-12,08/04/2003 10:39,3,Large Lakes,Lake Washington,817,Lake Washington near Thornton Creek,Conductivity  Field,106,umhos/cm,2,,,,,,,,,Hydrolab (02-01-005-002),,KCEL
28703,,7342,L43713-5,09/04/2007 11:30,,Streams and Rivers,Little Bear,S478,Little Bear Creek at Little Bear Creek Rd,Fecal Coliform,190,CFU/100ml,2,,,,,,,,,SM-9222 D ed.17,09/05/2007,KCEL
11279,11279,34378,8315412,08/18/1983 12:00:00 AM,1,Streams and Rivers,Green,311,Green River at Interurban,Total Phosphorus,0.046,mg/L,2,,,,.046||King County Nstream Database/RS4,,,,,,,KCEL
22202,,10523,L17114-8,02/01/2000 12:34,,Streams and Rivers,Ebright,A685,Ebright Creek mouth at E Lake Sammamish Pkwy,Nitrite + Nitrate Nitrogen,1.08,mg/L,2,,0.02,0.04,,,,,,SM4500-NO3-F (03-03-012-000),02/02/2000,KCEL
78169,,42824,L62547-7,04/13/2015 02:15:00 PM,,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Sampling Method,,none,2,,,,11042,,,,,NONE,,KCEL
55465,55465,41203,L62606-43,04/14/2015 11:01:00 AM,28,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,BGA PC  Field,,ug/L,2,<MDL,0.5,1,,,,,,KCEL SOP# 245,04/14/2015,KCEL
34892,,11195,L65367-8,05/11/2016 12:35,,Streams and Rivers,Rock,LSIN1,Rock Creek mouth,Total Alkalinity,165,mg CaCO3/L,2,,1,5,,,,,,SM2320-B,05/20/2016,KCEL
63284,63284,41324,L45484-50,04/14/2008 10:35:00 AM,24.1,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Dissolved Oxygen Saturation  Field,104,%,2,,,,,,,,,HYDROLAB (SOP 205V4),,KCEL
23206,,28872,L19963-12,03/06/2001 0:00,,Streams and Rivers,Issaquah,A632,Issaquah Creek North Fork mouth at 4th Ave NW,Temperature,6.33,deg C,2,,,,,,,,,NONE,,KCEL
28162,,24385,L41676-1,02/06/2007 9:04,,Streams and Rivers,Lewis,A617,Lewis Creek mouth at 187th Ave SE,Total Nitrogen,1.07,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C (03-03-013-003)C,02/08/2007,KCEL
87648,87648,44650,L45277-8,03/10/2008 9:16,8,Large Lakes,Lake Washington,826,Lake Washington off Sand Point,Dissolved Oxygen  Field,12.3,mg/L,2,,0.5,1,,,,,,HYDROLAB (SOP 205V4),,KCEL
30925,,29647,L52541-2,02/07/2011 9:29,,Streams and Rivers,Thornton,434,Thornton Creek mouth at Sand Point Way NE,Total Nitrogen,1.26,mg/L,2,,0.05,0.1,,,,,,SM4500-N-C,02/10/2011,KCEL
139192,,54799,L11369-56,07/01/1997 10:02,,Large Lakes,Lake Washington,834,Lake Washington Meydenbauer Bay,Pheophytin a,1.1,mg/m3,2,,0.01,0.05,,,,,,SM10200-H,,KCEL
24593,,11047,L26359-7,12/09/2002 11:05,,Streams and Rivers,Ebright,A685,Ebright Creek mouth at E Lake Sammamish Pkwy,Enterococcus,6,CFU/100ml,2,,,,,,,,,SM-9230 C ed.17,12/11/2002,KCEL
34472,,10194,L64298-10,12/08/2015 13:30,,Streams and Rivers,Tibbetts,X630,Tibbetts Creek mouth at footbridge,Total Phosphorus,0.275,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B F,12/23/2015,KCEL
153936,,61310,L14395-2,11/10/1998 10:30,,Streams and Rivers,Longfellow,J370,Longfellow Creek at SW Brandon St,Total Phosphorus,0.0359,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B F Modified,11/12/1998,KCEL
149371,149371,58269,8413658,11/27/1984 12:00:00 AM,20,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Nitrite + Nitrate Nitrogen,0.216,mg/L,2,,,,.216||King County Lakes Database/LM3,,,,,,,KCEL
133753,133753,53481,L9383-2,09/04/1996 17:23,3,Large Lakes,Lake Union/Ship Canal,536,Ship Canal under I-5 bridge,Conductivity  Field,113,umhos/cm,2,,,,,,,,,NONE,,KCEL
22145,,24043,L17106-2,01/19/2000 10:08:00 AM,,Streams and Rivers,Green,A319,Green River at SE Auburn-Black Diamond Rd,Total Phosphorus,0.0173,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B Fmod(03-03-013-000),01/24/2000,KCEL
21997,,7068,L9616-9,10/08/1996 11:52,,Streams and Rivers,Jenkins,D320,Jenkins Creek at Kent Black Diamond Rd SE,Storm Or Non-Storm,,none,2,,,,N,,,,,NONE,,KCEL
41690,41690,40773,L50198-14,02/09/2010 9:49,13,Large Lakes,Lake Sammamish,611,Lake Sammamish mid-lake north,Dissolved Oxygen Saturation  Field,89.8,%,2,,,,,,,,,HYDROLAB,,KCEL
29602,,36019,L46211-8,08/06/2008 12:38,,Streams and Rivers,May,440,May Creek mouth at Lake Washington Blvd N,Ammonia Nitrogen,,mg/L,2,<MDL,0.01,0.02,,,,,,SM4500-NH3-G (330V4),08/11/2008,KCEL
65656,65656,42056,L52494-38,01/10/2011 10:19,18,Large Lakes,Lake Washington,852,Lake Washington Madison Park,Dissolved Oxygen  Field,10.5,mg/L,2,,0.5,1,,,,,,HYDROLAB,,KCEL
51677,51677,42193,L49380-16,10/13/2009 10:17:00 AM,15.1,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,pH  Field,6.93,pH,2,,,,,,,,,HYDROLAB,,KCEL
29086,,36492,L45054-13,02/04/2008 14:30,,Streams and Rivers,Bear,484,Bear Creek downstream of Redmond Way,Total Phosphorus,0.0361,mg/L,2,,0.005,0.01,,,,,,SM4500-P-B F(03-03-013-003)C,02/08/2008,KCEL
72723,72721,43399,9109089,05/28/1991 12:00:00 AM,14,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Conductivity,290,umhos/cm,2,,,,290||ldtox Database King County IBM/B53326,,,,,none,,KCEL
99958,99958,47115,L44128-52,09/25/2007 11:12:00 AM,5,Large Lakes,Lake Sammamish,617,Lake Sammamish near Lewis Creek,Chlorophyll  Field,4.2,ug/L,2,,0.5,1,,,,,,Hydrolab (02-01-005-002),,KCEL
139003,139003,54815,8604025,03/11/1986 0:00,1,Large Lakes,Lake Washington,834,Lake Washington Meydenbauer Bay,Secchi Transparency,2.7,m,2,,,,2.7||King County Lakes Database/B53301,,,,,,,KCEL
16136,16136,15571,9115104,12/17/1991 12:00:00 AM,1,Streams and Rivers,Covington,C320,Covington Creek at SE Auburn-Black Diamond Rd,Dissolved Oxygen,12.1,mg/L,2,,,,12.10||King County Nstream Database/B53311,,,,,none,,KCEL
123764,123764,50344,L47270-141,01/13/2009 01:17:00 PM,22,Large Lakes,Lake Washington,831,Lake Washington mid-lake south,pH  Field,7.38,pH,2,,,,,,,,,HYDROLAB (SOP 205V4),,KCEL
180415,,30624,L27769-11,10/17/2003 11:27:00 AM,,Streams and Rivers,Newaukum,322,Newaukum Creek mouth at 212th Way SE,Fecal Coliform,130,CFU/100ml,2,,,,,,,,,SM-9222 D ed.17,10/19/2003,KCEL
36029,,7387,L68367-10,08/14/2017 11:54:00 AM,,Streams and Rivers,Tibbetts,X630,Tibbetts Creek mouth at footbridge,Total Alkalinity,116,mg CaCO3/L,2,,1,5,,,,,,SM2320-B,08/17/2017,KCEL
145048,,56815,L37980-8,01/31/2006 10:10:00 AM,,Marine Intertidal,Central Puget Sound,MSJL01,Vashon Outfall Beach,Ammonia Nitrogen,,mg/L,1,<MDL,0.01,0.02,,,,,,SM4500-NH3-G (03-03-012-003),02/02/2006,KCEL
46370,46370,41497,9206953,02/05/1992 0:00,20,Large Lakes,Lake Sammamish,612,Lake Sammamish mid-lake central,Orthophosphate Phosphorus,0.007,mg/L,2,,,,.007||King County Lakes Database/B53301,,,,,SM4500-P-F,,KCEL
7529,7529,29797,7215711,08/17/1972 12:00:00 AM,1,Streams and Rivers,Lyon,430,Lyon Creek mouth at Bothell Way NE,Total Alkalinity,56,mg CaCO3/L,2,,,,56.0||King County Nstream Database/RBC,,,,,,,KCEL
133300,133300,53303,L37294-3,11/07/2005 10:29,1,Large Lakes,Lake Union/Ship Canal,536,Ship Canal under I-5 bridge,Pheophytin a,,ug/L,2,<MDL,1.5,2.96,,,,,,EPA446.0 (03-02-002S-003),11/17/2005,KCEL
9902,9902,10829,8115204,04/22/1981 12:00:00 AM,1,Streams and Rivers,Issaquah,A632,Issaquah Creek North Fork mouth at 4th Ave NW,Dissolved Oxygen,10.3,mg/L,2,,,,10.27||King County Nstream Database/RS3,,,,,,,KCEL
77790,77790,42807,L60717-6,07/15/2014 08:56:00 AM,2.1,Large Lakes,Lake Union/Ship Canal,A522,Lake Union near west shore,Temperature,23.2,deg C,2,,,,,,,,,HYDROLAB,07/15/2014,KCEL
